CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
258,61,Male,Two year,101.0,4437.57,Yes,No,30,No,Bank transfer,Yes,147.91899999999998,3030.0
259,41,Female,Month-to-month,75.57,4703.03,No,Fiber optic,25,Yes,Electronic check,Yes,188.1212,1889.2499999999998
260,32,Male,Two year,114.7,5699.13,No,No,7,No,Mailed check,No,814.1614285714286,802.9
261,76,Female,Two year,70.49,2264.62,No,DSL,50,No,Electronic check,Yes,45.2924,3524.4999999999995
262,71,Male,One year,108.71,1930.94,Yes,No,1,Yes,Mailed check,No,1930.94,108.71
263,49,Female,Two year,55.81,5457.38,Yes,DSL,44,Yes,Bank transfer,No,124.03136363636364,2455.6400000000003
264,49,Female,One year,57.86,1014.5,Yes,Fiber optic,49,No,Mailed check,No,20.70408163265306,2835.14
265,41,Female,Month-to-month,61.81,3741.68,No,DSL,7,Yes,Mailed check,No,534.5257142857142,432.67
266,58,Female,Two year,74.66,4043.53,Yes,DSL,3,Yes,Electronic check,Yes,1347.8433333333335,223.98
267,69,Male,Two year,75.35,3174.43,Yes,Fiber optic,1,No,Bank transfer,No,3174.43,75.35
268,66,Male,Month-to-month,69.64,1645.09,Yes,DSL,51,No,Mailed check,No,32.25666666666667,3551.64
269,79,Female,Month-to-month,50.6,2971.47,Yes,DSL,38,No,Bank transfer,Yes,78.19657894736842,1922.8
270,66,Male,Two year,112.72,,No,Fiber optic,43,Yes,Mailed check,No,65.88255813953488,4846.96
271,75,Male,Month-to-month,78.86,4094.27,No,DSL,55,No,Bank transfer,No,74.44127272727273,4337.3
272,69,Female,One year,60.77,5462.51,Yes,DSL,57,No,Mailed check,Yes,95.83350877192983,3463.8900000000003
273,29,Male,Month-to-month,85.12,7752.23,No,No,53,Yes,Credit card,Yes,146.26849056603774,4511.360000000001
274,79,Male,Month-to-month,484.0,,No,DSL,33,Yes,Bank transfer,No,40.13545454545454,3194.4
275,56,Male,Two year,116.07,7009.53,No,DSL,62,Yes,Credit card,Yes,113.05693548387096,7196.339999999999
276,19,Female,One year,69.95,2416.59,Yes,DSL,11,No,Credit card,Yes,219.69000000000003,769.45
277,20,Male,Month-to-month,31.21,4812.71,No,Fiber optic,52,Yes,Credit card,Yes,92.55211538461539,1622.92
278,66,Female,One year,64.08,4464.55,No,DSL,1,No,Mailed check,No,4464.55,64.08
279,54,Male,One year,67.9,4544.2,Yes,Fiber optic,14,No,Bank transfer,No,324.5857142857143,950.6000000000001
280,66,Male,One year,109.7,5842.2,No,Fiber optic,21,No,Mailed check,No,278.2,2303.7000000000003
281,73,Male,Two year,59.48,3177.17,No,DSL,34,No,Mailed check,Yes,93.44617647058824,2022.32
282,34,Female,Month-to-month,115.33,2688.98,No,DSL,14,Yes,Bank transfer,Yes,192.07,1614.62
283,76,Female,Two year,68.51,6852.11,Yes,DSL,40,Yes,Electronic check,No,171.30275,2740.4
284,66,Male,Month-to-month,117.38,1916.74,Yes,DSL,35,Yes,Mailed check,No,54.764,4108.3
285,19,Female,Month-to-month,20.82,1605.92,No,DSL,42,Yes,Credit card,No,38.23619047619048,874.44
286,19,Male,Two year,109.88,321.74,Yes,DSL,20,No,Mailed check,No,16.087,2197.6
287,45,Female,One year,113.11,1842.51,Yes,DSL,60,Yes,Electronic check,No,30.7085,6786.6
288,71,Female,One year,116.1,4244.55,Yes,Fiber optic,9,No,Credit card,Yes,471.6166666666667,1044.8999999999999
289,40,Male,Month-to-month,21.31,4400.37,No,No,33,Yes,Mailed check,Yes,133.34454545454545,703.2299999999999
290,54,Male,Two year,37.17,2184.48,No,Fiber optic,49,Yes,Bank transfer,No,44.58122448979592,1821.3300000000002
291,49,Male,One year,85.38,763.74,Yes,DSL,68,No,Credit card,No,11.231470588235295,5805.84
292,50,Male,One year,22.55,6008.2,No,No,4,No,Electronic check,No,1502.05,90.2
293,18,Female,Month-to-month,26.36,6112.21,Yes,No,48,No,Mailed check,No,127.33770833333334,1265.28
294,36,Female,Month-to-month,42.11,7983.12,Yes,DSL,16,Yes,Bank transfer,No,498.945,673.76
295,79,Female,Two year,71.24,7220.23,No,DSL,47,No,Credit card,No,153.621914893617,3348.2799999999997
296,19,Male,Month-to-month,74.59,7423.28,Yes,Fiber optic,26,Yes,Credit card,No,285.5107692307692,1939.3400000000001
297,70,Male,One year,23.43,,Yes,No,70,No,Bank transfer,Yes,91.79985714285714,1640.1
298,61,Female,One year,37.04,5000.92,Yes,No,37,Yes,Electronic check,No,135.16,1370.48
299,43,Male,One year,69.97,,Yes,DSL,22,No,Credit card,Yes,54.66636363636364,1539.34
300,49,Female,One year,79.39,5054.04,No,DSL,7,No,Electronic check,No,722.0057142857142,555.73
301,23,Female,Two year,34.84,636.46,Yes,No,42,No,Electronic check,Yes,15.153809523809525,1463.2800000000002
302,49,Female,Two year,59.88,7105.33,No,No,30,No,Bank transfer,No,236.84433333333334,1796.4
303,72,Female,Month-to-month,110.44,3958.21,Yes,DSL,6,Yes,Credit card,Yes,659.7016666666667,662.64
304,21,Female,Month-to-month,119.89,5640.29,No,DSL,24,Yes,Mailed check,No,235.01208333333332,2877.36
305,72,Male,Month-to-month,118.72,607.5,Yes,DSL,66,Yes,Bank transfer,No,9.204545454545455,7835.5199999999995
306,28,Male,Two year,108.17,4367.14,Yes,Fiber optic,40,Yes,Bank transfer,No,109.17850000000001,4326.8
307,73,Male,One year,59.47,2549.85,No,Fiber optic,15,No,Electronic check,No,169.98999999999998,892.05
308,76,Female,Month-to-month,88.66,2422.75,No,DSL,53,No,Mailed check,No,45.7122641509434,4698.98
309,34,Female,One year,61.66,3239.32,Yes,Fiber optic,5,Yes,Bank transfer,Yes,647.864,308.29999999999995
310,55,Female,Month-to-month,84.85,204.99,Yes,No,36,Yes,Electronic check,No,5.694166666666667,3054.6
311,41,Female,Month-to-month,50.94,,Yes,No,46,Yes,Credit card,Yes,83.47717391304347,2343.24
312,22,Male,Month-to-month,80.62,,Yes,DSL,23,Yes,Electronic check,No,173.70521739130433,1854.2600000000002
313,69,Male,Month-to-month,72.38,6932.42,Yes,No,45,Yes,Mailed check,No,154.05377777777778,3257.1
314,51,Female,Month-to-month,22.45,3698.5,No,No,10,No,Mailed check,No,369.85,224.5
315,23,Female,One year,99.07,3035.74,No,No,54,No,Electronic check,Yes,56.2174074074074,5349.78
316,39,Female,Month-to-month,21.19,,Yes,No,70,Yes,Credit card,Yes,113.70042857142857,1483.3000000000002
317,28,Male,One year,49.32,4655.46,No,No,32,Yes,Mailed check,No,145.483125,1578.24
318,65,Male,Two year,20.59,3886.38,No,Fiber optic,43,No,Mailed check,No,90.38093023255814,885.37
319,33,Male,Month-to-month,57.62,4068.3,Yes,Fiber optic,15,Yes,Credit card,No,271.22,864.3
320,50,Female,One year,26.32,6511.61,No,DSL,66,Yes,Bank transfer,No,98.66075757575757,1737.1200000000001
321,26,Female,Two year,111.35,2857.28,Yes,No,15,No,Mailed check,Yes,190.48533333333336,1670.25
322,77,Male,Two year,61.57,3235.45,No,Fiber optic,20,No,Electronic check,No,161.77249999999998,1231.4
323,76,Female,Two year,65.95,6095.81,No,Fiber optic,50,No,Credit card,No,121.9162,3297.5
324,23,Male,One year,54.99,769.27,No,Fiber optic,6,Yes,Mailed check,Yes,128.21166666666667,329.94
325,33,Female,Month-to-month,82.75,6948.32,No,No,17,Yes,Bank transfer,No,408.7247058823529,1406.75
326,46,Male,Month-to-month,98.44,3555.58,No,Fiber optic,26,No,Mailed check,Yes,136.75307692307692,2559.44
327,20,Female,One year,84.81,4734.09,Yes,DSL,22,Yes,Bank transfer,No,215.1859090909091,1865.8200000000002
328,37,Male,Month-to-month,94.82,6108.31,No,DSL,64,Yes,Mailed check,No,95.44234375,6068.48
329,77,Male,One year,110.6,2275.2,Yes,No,58,Yes,Mailed check,No,39.22758620689655,6414.799999999999
330,76,Male,Month-to-month,106.35,7144.45,No,DSL,37,Yes,Electronic check,No,193.09324324324325,3934.95
331,53,Male,Two year,87.41,7837.95,No,Fiber optic,28,Yes,Credit card,No,279.9267857142857,2447.48
332,36,Male,Month-to-month,41.46,4055.34,No,No,49,No,Credit card,No,82.76204081632653,2031.54
333,43,Male,One year,418.84999999999997,7508.11,Yes,DSL,67,Yes,Electronic check,No,112.06134328358209,5612.59
334,20,Female,One year,70.61,208.8,No,No,67,No,Credit card,No,3.1164179104477614,4730.87
335,36,Female,Two year,91.72,7175.06,No,Fiber optic,41,No,Credit card,No,175.00146341463415,3760.52
336,37,Female,One year,103.29,2626.15,Yes,DSL,46,Yes,Credit card,Yes,57.09021739130435,4751.34
337,49,Male,Month-to-month,471.34999999999997,2629.66,Yes,Fiber optic,55,No,Mailed check,No,47.812,5184.849999999999
338,24,Male,Month-to-month,104.66,1979.09,Yes,DSL,11,No,Mailed check,No,179.91727272727272,1151.26
339,69,Female,Two year,26.39,2672.71,No,No,26,Yes,Bank transfer,Yes,102.79653846153846,686.14
340,58,Male,One year,23.16,1865.18,No,DSL,13,No,Bank transfer,No,143.47538461538463,301.08
341,50,Male,Two year,45.85,7265.78,No,DSL,36,Yes,Credit card,No,201.82722222222222,1650.6000000000001
342,57,Male,Month-to-month,110.07,7212.39,No,DSL,64,Yes,Credit card,Yes,112.69359375,7044.48
343,56,Male,Two year,102.37,997.25,Yes,No,51,No,Credit card,No,19.55392156862745,5220.87
344,35,Male,One year,88.27,1314.3,Yes,DSL,22,Yes,Electronic check,No,59.74090909090909,1941.9399999999998
345,57,Female,Two year,90.08,6923.75,No,Fiber optic,60,No,Mailed check,No,115.39583333333333,5404.8
346,18,Female,One year,92.67,3311.71,Yes,No,2,No,Credit card,No,1655.855,185.34
347,28,Female,One year,114.26,,Yes,No,56,Yes,Credit card,No,27.148571428571426,6398.56
348,45,Female,Month-to-month,103.22,4183.22,Yes,Fiber optic,40,Yes,Mailed check,No,104.5805,4128.8
349,74,Female,Month-to-month,82.34,3450.01,No,No,28,Yes,Bank transfer,No,123.21464285714286,2305.52
350,42,Male,Month-to-month,86.57,1909.46,Yes,DSL,3,Yes,Credit card,No,636.4866666666667,259.71
351,67,Male,One year,41.37,5821.87,No,No,63,Yes,Credit card,No,92.41063492063492,2606.31
352,40,Male,Two year,85.73,5124.06,No,Fiber optic,23,Yes,Credit card,No,222.78521739130437,1971.7900000000002
353,48,Male,One year,62.47,977.36,No,No,55,Yes,Credit card,No,17.77018181818182,3435.85
354,47,Female,Month-to-month,35.3,7418.02,Yes,Fiber optic,32,Yes,Mailed check,No,231.813125,1129.6
355,59,Female,Month-to-month,100.64,4556.07,Yes,No,28,Yes,Mailed check,No,162.7167857142857,2817.92
356,52,Female,Two year,71.02,2151.59,Yes,Fiber optic,8,Yes,Mailed check,No,268.94875,568.16
357,24,Male,Month-to-month,117.74,1809.08,Yes,No,3,No,Bank transfer,No,603.0266666666666,353.21999999999997
358,77,Female,Month-to-month,48.17,1260.39,No,DSL,53,No,Credit card,No,23.780943396226416,2553.01
359,33,Male,Month-to-month,68.07,3512.17,No,Fiber optic,29,Yes,Bank transfer,Yes,121.10931034482759,1974.0299999999997
360,43,Female,Two year,64.8,1257.22,No,Fiber optic,59,Yes,Bank transfer,No,21.308813559322033,3823.2
361,65,Female,One year,32.08,3443.37,Yes,No,24,Yes,Mailed check,No,143.47375,769.92
362,74,Male,Month-to-month,62.61,1360.41,Yes,No,38,Yes,Credit card,Yes,35.80026315789474,2379.18
363,69,Male,Two year,48.76,5323.1,Yes,No,28,Yes,Credit card,No,190.1107142857143,1365.28
364,77,Female,Month-to-month,36.03,6324.89,No,DSL,62,No,Bank transfer,Yes,102.01435483870968,2233.86
365,66,Female,Two year,48.22,4486.28,No,No,51,Yes,Electronic check,No,87.96627450980391,2459.22
366,19,Male,Month-to-month,43.33,5504.44,Yes,Fiber optic,7,Yes,Electronic check,No,786.3485714285714,303.31
367,18,Female,Two year,93.41,7519.35,No,No,23,No,Credit card,Yes,326.92826086956524,2148.43
368,65,Female,Month-to-month,23.08,,No,DSL,46,Yes,Credit card,Yes,112.59347826086957,1061.6799999999998
369,79,Male,One year,81.75,3040.43,Yes,No,28,Yes,Bank transfer,No,108.58678571428571,2289.0
370,29,Female,Month-to-month,96.07,3705.95,Yes,No,24,No,Bank transfer,Yes,154.41458333333333,2305.68
371,22,Male,Two year,68.07,6912.1,No,Fiber optic,7,Yes,Mailed check,No,987.4428571428572,476.48999999999995
372,54,Female,Month-to-month,113.16,1219.62,Yes,No,49,Yes,Bank transfer,Yes,24.89020408163265,5544.84
373,49,Male,One year,90.79,2740.75,No,DSL,3,No,Bank transfer,No,913.5833333333334,272.37
374,76,Female,Month-to-month,94.79,4702.78,Yes,No,2,Yes,Electronic check,No,2351.39,189.58
375,72,Male,Two year,39.69,,No,No,7,No,Electronic check,No,782.2628571428571,277.83
376,26,Female,Two year,97.73,6155.29,Yes,Fiber optic,21,Yes,Electronic check,No,293.1090476190476,2052.33
377,58,Male,One year,103.21,2682.01,Yes,No,9,No,Electronic check,Yes,298.00111111111113,928.89
378,52,Female,Two year,56.13,1337.7,Yes,Fiber optic,12,No,Bank transfer,No,111.47500000000001,673.5600000000001
379,36,Female,Month-to-month,41.34,7647.75,No,Fiber optic,24,Yes,Credit card,No,318.65625,992.1600000000001
380,65,Female,Month-to-month,58.51,795.86,No,No,33,No,Electronic check,No,24.116969696969697,1930.83
381,33,Female,Month-to-month,93.96,947.28,Yes,Fiber optic,43,No,Mailed check,Yes,22.029767441860464,4040.2799999999997
382,20,Female,Two year,61.76,4060.55,No,Fiber optic,5,Yes,Mailed check,No,812.11,308.8
383,37,Female,Month-to-month,93.67,6590.31,No,No,71,No,Bank transfer,No,92.8212676056338,6650.57
384,41,Female,Month-to-month,31.36,,Yes,No,14,No,Mailed check,No,445.795,439.03999999999996
385,71,Female,Month-to-month,100.6,,Yes,DSL,36,Yes,Electronic check,No,208.72361111111113,3621.6
386,73,Female,One year,45.32,1304.5,Yes,DSL,35,No,Credit card,No,37.27142857142857,1586.2
387,50,Male,Two year,44.89,3130.67,No,Fiber optic,50,Yes,Credit card,No,62.6134,2244.5
388,41,Male,Two year,79.04,2400.71,Yes,Fiber optic,11,No,Electronic check,Yes,218.24636363636364,869.44
389,69,Female,Two year,27.01,6914.79,No,No,24,No,Mailed check,No,288.11625,648.24
390,28,Male,One year,22.63,4009.17,No,DSL,44,No,Bank transfer,No,91.1175,995.7199999999999
391,66,Female,Two year,46.1,409.41,No,DSL,51,No,Credit card,No,8.02764705882353,2351.1
392,25,Female,One year,73.81,5722.12,Yes,No,17,Yes,Electronic check,No,336.59529411764703,1254.77
393,53,Male,One year,110.76,3231.85,Yes,No,70,No,Electronic check,No,46.169285714285714,7753.200000000001
394,55,Female,Two year,104.64,4342.94,No,No,8,Yes,Mailed check,No,542.8675,837.12
395,57,Female,Month-to-month,69.04,7171.54,No,No,28,Yes,Bank transfer,No,256.12642857142856,1933.1200000000001
396,37,Male,Month-to-month,23.71,2202.55,Yes,DSL,12,No,Bank transfer,Yes,183.54583333333335,284.52
397,79,Male,Two year,73.53,2074.06,Yes,No,43,Yes,Mailed check,No,48.233953488372094,3161.79
398,52,Female,Two year,90.48,2252.9,Yes,No,37,No,Electronic check,No,60.88918918918919,3347.76
399,65,Male,One year,53.92,2837.24,Yes,DSL,63,Yes,Mailed check,No,45.035555555555554,3396.96
400,79,Male,Two year,31.11,1037.36,Yes,No,63,No,Mailed check,No,16.466031746031746,1959.93
401,42,Female,One year,47.86,5638.31,Yes,DSL,10,Yes,Mailed check,No,563.831,478.6
402,52,Male,Two year,97.16,1817.71,Yes,DSL,37,Yes,Electronic check,No,49.1272972972973,3594.92
403,42,Male,Month-to-month,55.12,7423.94,Yes,No,11,No,Credit card,No,674.9036363636363,606.3199999999999
404,46,Female,Month-to-month,101.2,1882.35,Yes,No,19,No,Electronic check,No,99.07105263157894,1922.8
405,35,Male,Two year,51.95,2194.01,No,Fiber optic,52,Yes,Credit card,No,42.1925,2701.4
406,63,Male,One year,36.36,2516.76,Yes,Fiber optic,18,Yes,Credit card,No,139.82000000000002,654.48
407,35,Female,Month-to-month,63.58,6194.6,Yes,DSL,32,Yes,Mailed check,Yes,193.58125,2034.56
408,19,Female,One year,65.23,3535.33,No,DSL,23,Yes,Bank transfer,Yes,153.71,1500.2900000000002
409,71,Female,Two year,21.61,6590.81,Yes,Fiber optic,12,Yes,Mailed check,No,549.2341666666667,259.32
410,52,Male,Two year,31.7,6321.86,Yes,DSL,58,Yes,Electronic check,No,108.99758620689654,1838.6
411,33,Female,Month-to-month,38.49,7450.03,No,Fiber optic,21,No,Bank transfer,No,354.7633333333333,808.2900000000001
412,78,Female,Two year,31.36,6101.51,Yes,No,21,No,Bank transfer,No,290.54809523809524,658.56
413,58,Male,Month-to-month,54.15,604.91,No,No,29,No,Electronic check,No,20.85896551724138,1570.35
414,53,Female,One year,116.46,,No,No,47,Yes,Electronic check,No,143.20829787234044,5473.62
415,50,Female,Month-to-month,70.92,,Yes,DSL,12,Yes,Mailed check,No,626.4141666666667,851.04
416,21,Female,Month-to-month,82.76,7950.78,No,No,58,No,Electronic check,No,137.08241379310346,4800.08
417,50,Female,One year,55.64,1177.09,No,DSL,41,No,Credit card,No,28.70951219512195,2281.2400000000002
418,31,Male,Month-to-month,52.35,4983.53,No,No,19,No,Credit card,No,262.2910526315789,994.65
419,38,Female,Month-to-month,22.31,1755.78,No,DSL,12,No,Bank transfer,No,146.315,267.71999999999997
420,65,Female,Two year,70.03,,Yes,DSL,23,No,Mailed check,Yes,97.72086956521738,1610.69
421,37,Male,One year,68.36,6015.56,No,Fiber optic,5,No,Mailed check,No,1203.112,341.8
422,73,Female,Month-to-month,35.78,7825.81,No,Fiber optic,26,No,Bank transfer,No,300.9926923076923,930.28
423,25,Male,One year,96.43,4839.87,Yes,Fiber optic,63,No,Electronic check,No,76.82333333333334,6075.09
424,24,Male,One year,69.27,6834.56,No,DSL,52,Yes,Mailed check,No,131.43384615384616,3602.04
425,20,Male,Month-to-month,53.9,269.29,Yes,Fiber optic,10,No,Bank transfer,No,26.929000000000002,539.0
426,34,Female,Two year,34.69,485.73,No,Fiber optic,39,No,Bank transfer,Yes,12.454615384615385,1352.9099999999999
427,50,Male,One year,75.22,4854.45,Yes,Fiber optic,23,No,Credit card,Yes,211.06304347826085,1730.06
428,65,Male,Month-to-month,95.28,3234.07,No,DSL,11,Yes,Bank transfer,Yes,294.00636363636363,1048.08
429,29,Male,One year,48.2,7140.11,Yes,DSL,48,No,Electronic check,No,148.75229166666665,2313.6000000000004
430,76,Female,Two year,41.88,,No,Fiber optic,16,Yes,Electronic check,Yes,159.71625,670.08
431,68,Female,Two year,72.19,3570.0,Yes,Fiber optic,46,Yes,Electronic check,No,77.6086956521739,3320.74
432,39,Female,Two year,35.53,,Yes,DSL,47,Yes,Electronic check,Yes,91.86574468085105,1669.91
433,72,Female,Month-to-month,86.66,2329.7,Yes,DSL,48,Yes,Bank transfer,No,48.53541666666666,4159.68
434,39,Female,Month-to-month,80.53,7286.26,Yes,Fiber optic,69,Yes,Mailed check,No,105.59797101449276,5556.57
435,63,Female,Two year,28.71,,Yes,Fiber optic,25,No,Bank transfer,No,152.9344,717.75
436,47,Female,Month-to-month,23.65,3508.41,No,Fiber optic,37,No,Mailed check,Yes,94.8218918918919,875.05
437,55,Male,Two year,82.03,6828.07,No,DSL,63,Yes,Mailed check,No,108.3820634920635,5167.89
438,55,Male,Month-to-month,49.43,2633.43,Yes,Fiber optic,29,Yes,Mailed check,No,90.80793103448275,1433.47
439,62,Male,Two year,28.64,6576.23,Yes,DSL,58,Yes,Credit card,No,113.38327586206896,1661.1200000000001
440,68,Male,One year,95.94,,No,No,31,Yes,Electronic check,No,37.21709677419355,2974.14
441,71,Female,Two year,51.4,1625.75,No,Fiber optic,68,Yes,Credit card,Yes,23.908088235294116,3495.2
442,25,Male,Two year,65.96,,Yes,No,41,No,Bank transfer,No,185.769756097561,2704.3599999999997
443,44,Male,Month-to-month,43.68,6771.09,No,DSL,50,Yes,Credit card,No,135.4218,2184.0
444,44,Male,Month-to-month,82.73,3225.61,Yes,No,44,Yes,Mailed check,Yes,73.30931818181818,3640.1200000000003
445,51,Male,Month-to-month,50.15,5179.96,Yes,Fiber optic,9,Yes,Bank transfer,No,575.5511111111111,451.34999999999997
446,38,Female,Month-to-month,116.8,,Yes,No,59,No,Electronic check,No,128.05372881355933,6891.2
447,47,Female,Month-to-month,90.29,1852.5,No,No,27,No,Mailed check,Yes,68.61111111111111,2437.8300000000004
448,50,Female,Month-to-month,33.67,660.28,Yes,No,59,No,Electronic check,No,11.191186440677965,1986.5300000000002
449,45,Male,One year,61.67,4392.25,No,DSL,3,Yes,Credit card,No,1464.0833333333333,185.01
450,64,Female,Two year,58.54,1312.26,No,Fiber optic,7,Yes,Electronic check,No,187.46571428571428,409.78
451,50,Male,Two year,73.42,,No,DSL,16,No,Bank transfer,No,103.818125,1174.72
452,22,Female,Two year,104.19,7154.01,No,No,49,No,Mailed check,No,146.00020408163266,5105.3099999999995
453,77,Female,One year,78.34,257.75,Yes,No,32,No,Electronic check,No,8.0546875,2506.88
454,78,Female,Two year,26.16,,Yes,DSL,44,Yes,Credit card,No,149.34545454545454,1151.04
455,65,Female,One year,85.54,4232.22,No,DSL,19,Yes,Bank transfer,No,222.74842105263158,1625.2600000000002
456,36,Female,One year,20.83,4562.5,Yes,No,3,No,Mailed check,Yes,1520.8333333333333,62.489999999999995
457,21,Male,One year,98.0,5439.79,No,Fiber optic,60,No,Credit card,Yes,90.66316666666667,5880.0
458,52,Female,Two year,86.66,3565.27,Yes,DSL,35,Yes,Mailed check,No,101.86485714285715,3033.1
459,66,Male,One year,50.88,1101.77,Yes,No,29,No,Electronic check,No,37.99206896551724,1475.52
460,34,Male,Two year,49.24,1002.0,Yes,No,70,Yes,Credit card,No,14.314285714285715,3446.8
461,61,Male,Two year,99.83,6084.03,Yes,Fiber optic,45,No,Credit card,No,135.20066666666665,4492.35
